Year,Sport,Discipline,Country,Gender,Event,Medal
1956,Shooting,Shooting,URS,Men,"100M Running Deer, Single/Double Shots",Bronze
1956,Shooting,Shooting,URS,Men,"100M Running Deer, Single/Double Shots",Gold
1956,Shooting,Shooting,SWE,Men,"100M Running Deer, Single/Double Shots",Silver
1956,Shooting,Shooting,ROU,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1956,Shooting,Shooting,ROU,Men,25M Rapid Fire Pistol (60 Shots),Gold
1956,Shooting,Shooting,URS,Men,25M Rapid Fire Pistol (60 Shots),Silver
1956,Shooting,Shooting,FIN,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1956,Shooting,Shooting,URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Gold
1956,Shooting,Shooting,URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Silver
1956,Shooting,Shooting,USA,Men,50M Pistol (60 Shots),Bronze
1956,Shooting,Shooting,FIN,Men,50M Pistol (60 Shots),Gold
1956,Shooting,Shooting,URS,Men,50M Pistol (60 Shots),Silver
1956,Shooting,Shooting,SWE,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1956,Shooting,Shooting,URS,Men,50M Rifle 3 Positions (3X40 Shots),Gold
1956,Shooting,Shooting,TCH,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1956,Shooting,Shooting,CAN,Men,50M Rifle Prone (60 Shots),Bronze
1956,Shooting,Shooting,CAN,Men,50M Rifle Prone (60 Shots),Gold
1956,Shooting,Shooting,URS,Men,50M Rifle Prone (60 Shots),Silver
1956,Shooting,Shooting,ITA,Men,Trap (125 Targets),Bronze
1956,Shooting,Shooting,ITA,Men,Trap (125 Targets),Gold
1956,Shooting,Shooting,POL,Men,Trap (125 Targets),Silver
1956,Weightlifting,Weightlifting,IRI,Men,"- 56KG, Total (Bantamweight)",Bronze
1956,Weightlifting,Weightlifting,USA,Men,"- 56KG, Total (Bantamweight)",Gold
1956,Weightlifting,Weightlifting,URS,Men,"- 56KG, Total (Bantamweight)",Silver
1956,Weightlifting,Weightlifting,ITA,Men,"+ 90KG, Total (Heavyweight)",Bronze
1956,Weightlifting,Weightlifting,USA,Men,"+ 90KG, Total (Heavyweight)",Gold
1956,Weightlifting,Weightlifting,ARG,Men,"+ 90KG, Total (Heavyweight)",Silver
1956,Weightlifting,Weightlifting,POL,Men,"56 - 60KG, Total (Featherweight)",Bronze
1956,Weightlifting,Weightlifting,USA,Men,"56 - 60KG, Total (Featherweight)",Gold
1956,Weightlifting,Weightlifting,URS,Men,"56 - 60KG, Total (Featherweight)",Silver
1956,Weightlifting,Weightlifting,KOR,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1956,Weightlifting,Weightlifting,URS,Men,"60 - 67.5KG, Total (Lightweight)",Gold
1956,Weightlifting,Weightlifting,URS,Men,"60 - 67.5KG, Total (Lightweight)",Silver
1956,Weightlifting,Weightlifting,ITA,Men,"67.5 - 75KG, Total (Middleweight)",Bronze
1956,Weightlifting,Weightlifting,URS,Men,"67.5 - 75KG, Total (Middleweight)",Gold
1956,Weightlifting,Weightlifting,USA,Men,"67.5 - 75KG, Total (Middleweight)",Silver
1956,Weightlifting,Weightlifting,USA,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Bronze
1956,Weightlifting,Weightlifting,USA,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Gold
1956,Weightlifting,Weightlifting,URS,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Silver
1956,Weightlifting,Weightlifting,FRA,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Bronze
1956,Weightlifting,Weightlifting,URS,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Gold
1956,Weightlifting,Weightlifting,USA,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Silver
1956,Wrestling,Wrestling Free.,TUR,Men,- 52KG (Flyweight),Bronze
1956,Wrestling,Wrestling Free.,URS,Men,- 52KG (Flyweight),Gold
1956,Wrestling,Wrestling Free.,IRI,Men,- 52KG (Flyweight),Silver
1956,Wrestling,Wrestling Free.,FIN,Men,+ 87KG (Heavyweight),Bronze
1956,Wrestling,Wrestling Free.,TUR,Men,+ 87KG (Heavyweight),Gold
1956,Wrestling,Wrestling Free.,BUL,Men,+ 87KG (Heavyweight),Silver
1956,Wrestling,Wrestling Free.,URS,Men,52 - 57KG (Bantamweight),Bronze
1956,Wrestling,Wrestling Free.,TUR,Men,52 - 57KG (Bantamweight),Gold
1956,Wrestling,Wrestling Free.,IRI,Men,52 - 57KG (Bantamweight),Silver
1956,Wrestling,Wrestling Free.,FIN,Men,57 - 63KG (Featherweight),Bronze
1956,Wrestling,Wrestling Free.,JPN,Men,57 - 63KG (Featherweight),Gold
1956,Wrestling,Wrestling Free.,BEL,Men,57 - 63KG (Featherweight),Silver
1956,Wrestling,Wrestling Free.,URS,Men,63 - 67KG (Lightweight),Bronze
1956,Wrestling,Wrestling Free.,IRI,Men,63 - 67KG (Lightweight),Gold
1956,Wrestling,Wrestling Free.,JPN,Men,63 - 67KG (Lightweight),Silver
1956,Wrestling,Wrestling Free.,URS,Men,67 - 73KG (Welterweight),Bronze
1956,Wrestling,Wrestling Free.,JPN,Men,67 - 73KG (Welterweight),Gold
1956,Wrestling,Wrestling Free.,TUR,Men,67 - 73KG (Welterweight),Silver
1956,Wrestling,Wrestling Free.,URS,Men,73 - 79KG (Middleweight),Bronze
1956,Wrestling,Wrestling Free.,BUL,Men,73 - 79KG (Middleweight),Gold
1956,Wrestling,Wrestling Free.,USA,Men,73 - 79KG (Middleweight),Silver
1956,Wrestling,Wrestling Free.,USA,Men,79 - 87KG (Light-Heavyweight),Bronze
1956,Wrestling,Wrestling Free.,IRI,Men,79 - 87KG (Light-Heavyweight),Gold
1956,Wrestling,Wrestling Free.,URS,Men,79 - 87KG (Light-Heavyweight),Silver
1956,Wrestling,Wrestling Gre-R,TUR,Men,- 52KG (Flyweight),Bronze
1956,Wrestling,Wrestling Gre-R,URS,Men,- 52KG (Flyweight),Gold
1956,Wrestling,Wrestling Gre-R,ITA,Men,- 52KG (Flyweight),Silver
1956,Wrestling,Wrestling Gre-R,ITA,Men,+ 87KG (Super Heavyweight),Bronze
1956,Wrestling,Wrestling Gre-R,URS,Men,+ 87KG (Super Heavyweight),Gold
1956,Wrestling,Wrestling Gre-R,EUA,Men,+ 87KG (Super Heavyweight),Silver
1956,Wrestling,Wrestling Gre-R,ROU,Men,52 - 57KG (Bantamweight),Bronze
1956,Wrestling,Wrestling Gre-R,URS,Men,52 - 57KG (Bantamweight),Gold
1956,Wrestling,Wrestling Gre-R,SWE,Men,52 - 57KG (Bantamweight),Silver
1956,Wrestling,Wrestling Gre-R,URS,Men,57 - 61KG (Featherweight),Bronze
1956,Wrestling,Wrestling Gre-R,FIN,Men,57 - 61KG (Featherweight),Gold
1956,Wrestling,Wrestling Gre-R,HUN,Men,57 - 61KG (Featherweight),Silver
1956,Wrestling,Wrestling Gre-R,HUN,Men,61 - 67KG (Lightweight),Bronze
1956,Wrestling,Wrestling Gre-R,FIN,Men,61 - 67KG (Lightweight),Gold
1956,Wrestling,Wrestling Gre-R,TUR,Men,61 - 67KG (Lightweight),Silver
1956,Wrestling,Wrestling Gre-R,SWE,Men,67 - 73KG (Welterweight),Bronze
1956,Wrestling,Wrestling Gre-R,TUR,Men,67 - 73KG (Welterweight),Gold
1956,Wrestling,Wrestling Gre-R,URS,Men,67 - 73KG (Welterweight),Silver
1956,Wrestling,Wrestling Gre-R,SWE,Men,73 - 79KG (Middleweight),Bronze
1956,Wrestling,Wrestling Gre-R,URS,Men,73 - 79KG (Middleweight),Gold
1956,Wrestling,Wrestling Gre-R,BUL,Men,73 - 79KG (Middleweight),Silver
1956,Wrestling,Wrestling Gre-R,SWE,Men,79 - 87KG (Light-Heavyweight),Bronze
1956,Wrestling,Wrestling Gre-R,URS,Men,79 - 87KG (Light-Heavyweight),Gold
1956,Wrestling,Wrestling Gre-R,BUL,Men,79 - 87KG (Light-Heavyweight),Silver
1960,Aquatics,Diving,GBR,Men,10M Platform,Bronze
1960,Aquatics,Diving,USA,Men,10M Platform,Gold
1960,Aquatics,Diving,USA,Men,10M Platform,Silver
1960,Aquatics,Diving,URS,Women,10M Platform,Bronze
1960,Aquatics,Diving,EUA,Women,10M Platform,Gold
1960,Aquatics,Diving,USA,Women,10M Platform,Silver
1960,Aquatics,Diving,MEX,Men,3M Springboard,Bronze
1960,Aquatics,Diving,USA,Men,3M Springboard,Gold
1960,Aquatics,Diving,USA,Men,3M Springboard,Silver
1960,Aquatics,Diving,GBR,Women,3M Springboard,Bronze
1960,Aquatics,Diving,EUA,Women,3M Springboard,Gold
1960,Aquatics,Diving,USA,Women,3M Springboard,Silver
1960,Aquatics,Swimming,USA,Men,100M Backstroke,Bronze
1960,Aquatics,Swimming,AUS,Men,100M Backstroke,Gold
1960,Aquatics,Swimming,USA,Men,100M Backstroke,Silver
1960,Aquatics,Swimming,JPN,Women,100M Backstroke,Bronze
1960,Aquatics,Swimming,USA,Women,100M Backstroke,Gold
1960,Aquatics,Swimming,GBR,Women,100M Backstroke,Silver
1960,Aquatics,Swimming,AUS,Women,100M Butterfly,Bronze
1960,Aquatics,Swimming,USA,Women,100M Butterfly,Gold
1960,Aquatics,Swimming,NED,Women,100M Butterfly,Silver
1960,Aquatics,Swimming,BRA,Men,100M Freestyle,Bronze
1960,Aquatics,Swimming,AUS,Men,100M Freestyle,Gold
1960,Aquatics,Swimming,USA,Men,100M Freestyle,Silver
1960,Aquatics,Swimming,GBR,Women,100M Freestyle,Bronze
1960,Aquatics,Swimming,AUS,Women,100M Freestyle,Gold
1960,Aquatics,Swimming,USA,Women,100M Freestyle,Silver
1960,Aquatics,Swimming,USA,Men,1500M Freestyle,Bronze
1960,Aquatics,Swimming,AUS,Men,1500M Freestyle,Gold
1960,Aquatics,Swimming,AUS,Men,1500M Freestyle,Silver
1960,Aquatics,Swimming,NED,Men,200M Breaststroke,Bronze
1960,Aquatics,Swimming,USA,Men,200M Breaststroke,Gold
1960,Aquatics,Swimming,JPN,Men,200M Breaststroke,Silver
1960,Aquatics,Swimming,EUA,Women,200M Breaststroke,Bronze
1960,Aquatics,Swimming,GBR,Women,200M Breaststroke,Gold
1960,Aquatics,Swimming,EUA,Women,200M Breaststroke,Silver
1960,Aquatics,Swimming,USA,Men,200M Butterfly,Bronze
1960,Aquatics,Swimming,USA,Men,200M Butterfly,Gold
1960,Aquatics,Swimming,AUS,Men,200M Butterfly,Silver
1960,Aquatics,Swimming,AUS,Men,400M Freestyle,Bronze
1960,Aquatics,Swimming,AUS,Men,400M Freestyle,Gold
1960,Aquatics,Swimming,JPN,Men,400M Freestyle,Silver
1960,Aquatics,Swimming,NED,Women,400M Freestyle,Bronze
1960,Aquatics,Swimming,USA,Women,400M Freestyle,Gold
1960,Aquatics,Swimming,SWE,Women,400M Freestyle,Silver
1960,Aquatics,Swimming,EUA,Women,4X100M Freestyle Relay,Bronze
1960,Aquatics,Swimming,USA,Women,4X100M Freestyle Relay,Gold
1960,Aquatics,Swimming,AUS,Women,4X100M Freestyle Relay,Silver
1960,Aquatics,Swimming,JPN,Men,4X100M Medley Relay,Bronze
1960,Aquatics,Swimming,USA,Men,4X100M Medley Relay,Gold
1960,Aquatics,Swimming,AUS,Men,4X100M Medley Relay,Silver
1960,Aquatics,Swimming,EUA,Women,4X100M Medley Relay,Bronze
1960,Aquatics,Swimming,USA,Women,4X100M Medley Relay,Gold
1960,Aquatics,Swimming,AUS,Women,4X100M Medley Relay,Silver
1960,Aquatics,Swimming,AUS,Men,4X200M Freestyle Relay,Bronze
1960,Aquatics,Swimming,USA,Men,4X200M Freestyle Relay,Gold
1960,Aquatics,Swimming,JPN,Men,4X200M Freestyle Relay,Silver
1960,Aquatics,Water polo,HUN,Men,Water Polo,Bronze
1960,Aquatics,Water polo,ITA,Men,Water Polo,Gold
1960,Aquatics,Water polo,URS,Men,Water Polo,Silver
1960,Athletics,Athletics,AUS,Men,10000M,Bronze
1960,Athletics,Athletics,URS,Men,10000M,Gold
1960,Athletics,Athletics,EUA,Men,10000M,Silver
1960,Athletics,Athletics,GBR,Men,100M,Bronze
1960,Athletics,Athletics,EUA,Men,100M,Gold
1960,Athletics,Athletics,USA,Men,100M,Silver
1960,Athletics,Athletics,ITA,Women,100M,Bronze
1960,Athletics,Athletics,USA,Women,100M,Gold
1960,Athletics,Athletics,GBR,Women,100M,Silver
1960,Athletics,Athletics,USA,Men,110M Hurdles,Bronze
1960,Athletics,Athletics,USA,Men,110M Hurdles,Gold
1960,Athletics,Athletics,USA,Men,110M Hurdles,Silver
1960,Athletics,Athletics,HUN,Men,1500M,Bronze
1960,Athletics,Athletics,AUS,Men,1500M,Gold
1960,Athletics,Athletics,FRA,Men,1500M,Silver
1960,Athletics,Athletics,FRA,Men,200M,Bronze
1960,Athletics,Athletics,ITA,Men,200M,Gold
1960,Athletics,Athletics,USA,Men,200M,Silver
1960,Athletics,Athletics,GBR,Women,200M,Bronze
1960,Athletics,Athletics,USA,Women,200M,Gold
1960,Athletics,Athletics,EUA,Women,200M,Silver
1960,Athletics,Athletics,GBR,Men,20KM Walk,Bronze
1960,Athletics,Athletics,URS,Men,20KM Walk,Gold
1960,Athletics,Athletics,AUS,Men,20KM Walk,Silver
1960,Athletics,Athletics,URS,Men,3000M Steeplechase,Bronze
1960,Athletics,Athletics,POL,Men,3000M Steeplechase,Gold
1960,Athletics,Athletics,URS,Men,3000M Steeplechase,Silver
1960,Athletics,Athletics,RSA,Men,400M,Bronze
1960,Athletics,Athletics,USA,Men,400M,Gold
1960,Athletics,Athletics,EUA,Men,400M,Silver
1960,Athletics,Athletics,USA,Men,400M Hurdles,Bronze
1960,Athletics,Athletics,USA,Men,400M Hurdles,Gold
1960,Athletics,Athletics,USA,Men,400M Hurdles,Silver
1960,Athletics,Athletics,GBR,Men,4X100M Relay,Bronze
1960,Athletics,Athletics,EUA,Men,4X100M Relay,Gold
1960,Athletics,Athletics,URS,Men,4X100M Relay,Silver
1960,Athletics,Athletics,POL,Women,4X100M Relay,Bronze
1960,Athletics,Athletics,USA,Women,4X100M Relay,Gold
1960,Athletics,Athletics,EUA,Women,4X100M Relay,Silver
1960,Athletics,Athletics,BWI,Men,4X400M Relay,Bronze
1960,Athletics,Athletics,USA,Men,4X400M Relay,Gold
1960,Athletics,Athletics,EUA,Men,4X400M Relay,Silver
1960,Athletics,Athletics,POL,Men,5000M,Bronze
1960,Athletics,Athletics,NZL,Men,5000M,Gold
1960,Athletics,Athletics,EUA,Men,5000M,Silver
1960,Athletics,Athletics,ITA,Men,50KM Walk,Bronze
1960,Athletics,Athletics,GBR,Men,50KM Walk,Gold
1960,Athletics,Athletics,SWE,Men,50KM Walk,Silver
1960,Athletics,Athletics,BWI,Men,800M,Bronze
1960,Athletics,Athletics,NZL,Men,800M,Gold
1960,Athletics,Athletics,BEL,Men,800M,Silver
1960,Athletics,Athletics,EUA,Women,800M,Bronze
1960,Athletics,Athletics,URS,Women,800M,Gold
1960,Athletics,Athletics,AUS,Women,800M,Silver
1960,Athletics,Athletics,EUA,Women,80M Hurdles,Bronze
1960,Athletics,Athletics,URS,Women,80M Hurdles,Gold
1960,Athletics,Athletics,GBR,Women,80M Hurdles,Silver
1960,Athletics,Athletics,URS,Men,Decathlon,Bronze
1960,Athletics,Athletics,USA,Men,Decathlon,Gold
1960,Athletics,Athletics,TPE,Men,Decathlon,Silver
1960,Athletics,Athletics,USA,Men,Discus Throw,Bronze
1960,Athletics,Athletics,USA,Men,Discus Throw,Gold
1960,Athletics,Athletics,USA,Men,Discus Throw,Silver
1960,Athletics,Athletics,ROU,Women,Discus Throw,Bronze
1960,Athletics,Athletics,URS,Women,Discus Throw,Gold
1960,Athletics,Athletics,URS,Women,Discus Throw,Silver
1960,Athletics,Athletics,POL,Men,Hammer Throw,Bronze
1960,Athletics,Athletics,URS,Men,Hammer Throw,Gold
1960,Athletics,Athletics,HUN,Men,Hammer Throw,Silver
1960,Athletics,Athletics,USA,Men,High Jump,Bronze
1960,Athletics,Athletics,URS,Men,High Jump,Gold
1960,Athletics,Athletics,URS,Men,High Jump,Silver
1960,Athletics,Athletics,ROU,Women,High Jump,Gold
1960,Athletics,Athletics,POL,Women,High Jump,Silver
1960,Athletics,Athletics,GBR,Women,High Jump,Silver
1960,Athletics,Athletics,HUN,Men,Javelin Throw,Bronze
1960,Athletics,Athletics,URS,Men,Javelin Throw,Gold
1960,Athletics,Athletics,EUA,Men,Javelin Throw,Silver
1960,Athletics,Athletics,URS,Women,Javelin Throw,Bronze
1960,Athletics,Athletics,URS,Women,Javelin Throw,Gold
1960,Athletics,Athletics,TCH,Women,Javelin Throw,Silver
1960,Athletics,Athletics,URS,Men,Long Jump,Bronze
1960,Athletics,Athletics,USA,Men,Long Jump,Gold
1960,Athletics,Athletics,USA,Men,Long Jump,Silver
1960,Athletics,Athletics,EUA,Women,Long Jump,Bronze
1960,Athletics,Athletics,URS,Women,Long Jump,Gold
1960,Athletics,Athletics,POL,Women,Long Jump,Silver
1960,Athletics,Athletics,NZL,Men,Marathon,Bronze
1960,Athletics,Athletics,ETH,Men,Marathon,Gold
1960,Athletics,Athletics,MAR,Men,Marathon,Silver
1960,Athletics,Athletics,FIN,Men,Pole Vault,Bronze
1960,Athletics,Athletics,USA,Men,Pole Vault,Gold
1960,Athletics,Athletics,USA,Men,Pole Vault,Silver
1960,Athletics,Athletics,USA,Men,Shot Put,Bronze
1960,Athletics,Athletics,USA,Men,Shot Put,Gold
1960,Athletics,Athletics,USA,Men,Shot Put,Silver
1960,Athletics,Athletics,USA,Women,Shot Put,Bronze
1960,Athletics,Athletics,URS,Women,Shot Put,Gold
1960,Athletics,Athletics,EUA,Women,Shot Put,Silver
1960,Athletics,Athletics,URS,Men,Triple Jump,Bronze
1960,Athletics,Athletics,POL,Men,Triple Jump,Gold
1960,Athletics,Athletics,URS,Men,Triple Jump,Silver
1960,Basketball,Basketball,BRA,Men,Basketball,Bronze
1960,Basketball,Basketball,USA,Men,Basketball,Gold
1960,Basketball,Basketball,URS,Men,Basketball,Silver
1960,Boxing,Boxing,EGY,Men,- 51KG (Flyweight),Bronze
1960,Boxing,Boxing,JPN,Men,- 51KG (Flyweight),Bronze
1960,Boxing,Boxing,HUN,Men,- 51KG (Flyweight),Gold
1960,Boxing,Boxing,URS,Men,- 51KG (Flyweight),Silver
1960,Boxing,Boxing,TCH,Men,+ 81KG (Heavyweight),Bronze
1960,Boxing,Boxing,EUA,Men,+ 81KG (Heavyweight),Bronze
1960,Boxing,Boxing,ITA,Men,+ 81KG (Heavyweight),Gold
1960,Boxing,Boxing,RSA,Men,+ 81KG (Heavyweight),Silver
1960,Boxing,Boxing,POL,Men,51 - 54KG (Bantamweight),Bronze
1960,Boxing,Boxing,AUS,Men,51 - 54KG (Bantamweight),Bronze
1960,Boxing,Boxing,URS,Men,51 - 54KG (Bantamweight),Gold
1960,Boxing,Boxing,ITA,Men,51 - 54KG (Bantamweight),Silver
1960,Boxing,Boxing,FIN,Men,54 - 57KG (Featherweight),Bronze
1960,Boxing,Boxing,RSA,Men,54 - 57KG (Featherweight),Bronze
1960,Boxing,Boxing,ITA,Men,54 - 57KG (Featherweight),Gold
1960,Boxing,Boxing,POL,Men,54 - 57KG (Featherweight),Silver
1960,Boxing,Boxing,ARG,Men,57 - 60KG (Lightweight),Bronze
1960,Boxing,Boxing,GBR,Men,57 - 60KG (Lightweight),Bronze
1960,Boxing,Boxing,POL,Men,57 - 60KG (Lightweight),Gold
1960,Boxing,Boxing,ITA,Men,57 - 60KG (Lightweight),Silver
1960,Boxing,Boxing,USA,Men,60 - 63.5KG (Light-Welterweight),Bronze
1960,Boxing,Boxing,POL,Men,60 - 63.5KG (Light-Welterweight),Bronze
1960,Boxing,Boxing,TCH,Men,60 - 63.5KG (Light-Welterweight),Gold
1960,Boxing,Boxing,GHA,Men,60 - 63.5KG (Light-Welterweight),Silver
1960,Boxing,Boxing,POL,Men,63.5 - 67KG (Welterweight),Bronze
1960,Boxing,Boxing,GBR,Men,63.5 - 67KG (Welterweight),Bronze
1960,Boxing,Boxing,ITA,Men,63.5 - 67KG (Welterweight),Gold
1960,Boxing,Boxing,URS,Men,63.5 - 67KG (Welterweight),Silver
1960,Boxing,Boxing,GBR,Men,67 - 71KG (Light-Middleweight),Bronze
1960,Boxing,Boxing,URS,Men,67 - 71KG (Light-Middleweight),Bronze
1960,Boxing,Boxing,USA,Men,67 - 71KG (Light-Middleweight),Gold
1960,Boxing,Boxing,ITA,Men,67 - 71KG (Light-Middleweight),Silver
1960,Boxing,Boxing,URS,Men,71-75KG,Bronze
1960,Boxing,Boxing,ROU,Men,71-75KG,Bronze
1960,Boxing,Boxing,USA,Men,71-75KG,Gold
1960,Boxing,Boxing,POL,Men,71-75KG,Silver
1960,Boxing,Boxing,AUS,Men,75 - 81KG (Light-Heavyweight),Bronze
1960,Boxing,Boxing,ITA,Men,75 - 81KG (Light-Heavyweight),Bronze
1960,Boxing,Boxing,USA,Men,75 - 81KG (Light-Heavyweight),Gold
1960,Boxing,Boxing,POL,Men,75 - 81KG (Light-Heavyweight),Silver
1960,Canoe / Kayak,Canoe / Kayak F,ROU,Men,C-1 1000M (Canoe Single),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Men,C-1 1000M (Canoe Single),Gold
1960,Canoe / Kayak,Canoe / Kayak F,URS,Men,C-1 1000M (Canoe Single),Silver
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Men,C-2 1000M (Canoe Double),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,URS,Men,C-2 1000M (Canoe Double),Gold
1960,Canoe / Kayak,Canoe / Kayak F,ITA,Men,C-2 1000M (Canoe Double),Silver
1960,Canoe / Kayak,Canoe / Kayak F,SWE,Men,K-1 1000M (Kayak Single),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,DEN,Men,K-1 1000M (Kayak Single),Gold
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Men,K-1 1000M (Kayak Single),Silver
1960,Canoe / Kayak,Canoe / Kayak F,DEN,Men,K-1 4X500M,Bronze
1960,Canoe / Kayak,Canoe / Kayak F,EUA,Men,K-1 4X500M,Gold
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Men,K-1 4X500M,Silver
1960,Canoe / Kayak,Canoe / Kayak F,POL,Women,K-1 500M (Kayak Single),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,URS,Women,K-1 500M (Kayak Single),Gold
1960,Canoe / Kayak,Canoe / Kayak F,EUA,Women,K-1 500M (Kayak Single),Silver
1960,Canoe / Kayak,Canoe / Kayak F,POL,Men,K-2 1000M (Kayak Double),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,SWE,Men,K-2 1000M (Kayak Double),Gold
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Men,K-2 1000M (Kayak Double),Silver
1960,Canoe / Kayak,Canoe / Kayak F,HUN,Women,K-2 500M (Kayak Double),Bronze
1960,Canoe / Kayak,Canoe / Kayak F,URS,Women,K-2 500M (Kayak Double),Gold
1960,Canoe / Kayak,Canoe / Kayak F,EUA,Women,K-2 500M (Kayak Double),Silver
1960,Cycling,Cycling Road,BEL,Men,Individual Road Race,Bronze
1960,Cycling,Cycling Road,URS,Men,Individual Road Race,Gold
1960,Cycling,Cycling Road,ITA,Men,Individual Road Race,Silver
1960,Cycling,Cycling Road,URS,Men,Team Time Trial,Bronze
1960,Cycling,Cycling Road,ITA,Men,Team Time Trial,Gold
1960,Cycling,Cycling Road,EUA,Men,Team Time Trial,Silver
1960,Cycling,Cycling Track,URS,Men,1KM Time Trial,Bronze
1960,Cycling,Cycling Track,ITA,Men,1KM Time Trial,Gold
1960,Cycling,Cycling Track,EUA,Men,1KM Time Trial,Silver
1960,Cycling,Cycling Track,URS,Men,2000M Tandem,Bronze
1960,Cycling,Cycling Track,ITA,Men,2000M Tandem,Gold
1960,Cycling,Cycling Track,EUA,Men,2000M Tandem,Silver
1960,Cycling,Cycling Track,ITA,Men,Sprint Indivual,Bronze
1960,Cycling,Cycling Track,ITA,Men,Sprint Indivual,Gold
1960,Cycling,Cycling Track,BEL,Men,Sprint Indivual,Silver
1960,Cycling,Cycling Track,URS,Men,Team Pursuit (4000M),Bronze
1960,Cycling,Cycling Track,ITA,Men,Team Pursuit (4000M),Gold
1960,Cycling,Cycling Track,EUA,Men,Team Pursuit (4000M),Silver
1960,Equestrian,Dressage,EUA,Men,Individual,Bronze
1960,Equestrian,Dressage,URS,Men,Individual,Gold
1960,Equestrian,Dressage,SUI,Men,Individual,Silver
1960,Equestrian,Eventing,SUI,Men,Individual,Bronze
1960,Equestrian,Eventing,AUS,Men,Individual,Gold
1960,Equestrian,Eventing,AUS,Men,Individual,Silver
1960,Equestrian,Eventing,FRA,Men,Team,Bronze
1960,Equestrian,Eventing,AUS,Men,Team,Gold
1960,Equestrian,Eventing,SUI,Men,Team,Silver
1960,Equestrian,Jumping,GBR,Men,Individual,Bronze
1960,Equestrian,Jumping,ITA,Men,Individual,Gold
1960,Equestrian,Jumping,ITA,Men,Individual,Silver
1960,Equestrian,Jumping,ITA,Men,Team,Bronze
1960,Equestrian,Jumping,EUA,Men,Team,Gold
1960,Equestrian,Jumping,USA,Men,Team,Silver
1960,Fencing,Fencing,URS,Men,Épée Individual,Bronze
1960,Fencing,Fencing,ITA,Men,Épée Individual,Gold
1960,Fencing,Fencing,GBR,Men,Épée Individual,Silver
1960,Fencing,Fencing,URS,Men,Épée Team,Bronze
1960,Fencing,Fencing,ITA,Men,Épée Team,Gold
1960,Fencing,Fencing,GBR,Men,Épée Team,Silver
1960,Fencing,Fencing,USA,Men,Foil Individual,Bronze
1960,Fencing,Fencing,URS,Men,Foil Individual,Gold
1960,Fencing,Fencing,URS,Men,Foil Individual,Silver
1960,Fencing,Fencing,ROU,Women,Foil Individual,Bronze
1960,Fencing,Fencing,EUA,Women,Foil Individual,Gold
1960,Fencing,Fencing,URS,Women,Foil Individual,Silver
1960,Fencing,Fencing,EUA,Men,Foil Team,Bronze
1960,Fencing,Fencing,URS,Men,Foil Team,Gold
1960,Fencing,Fencing,ITA,Men,Foil Team,Silver
1960,Fencing,Fencing,ITA,Women,Foil Team,Bronze
1960,Fencing,Fencing,URS,Women,Foil Team,Gold
1960,Fencing,Fencing,HUN,Women,Foil Team,Silver
1960,Fencing,Fencing,ITA,Men,Sabre Individual,Bronze
1960,Fencing,Fencing,HUN,Men,Sabre Individual,Gold
1960,Fencing,Fencing,HUN,Men,Sabre Individual,Silver
1960,Fencing,Fencing,ITA,Men,Sabre Team,Bronze
1960,Fencing,Fencing,HUN,Men,Sabre Team,Gold
1960,Fencing,Fencing,POL,Men,Sabre Team,Silver
1960,Football,Football,HUN,Men,Football,Bronze
1960,Football,Football,YUG,Men,Football,Gold
1960,Football,Football,DEN,Men,Football,Silver
1960,Gymnastics,Artistic G.,URS,Women,Balance Beam,Bronze
1960,Gymnastics,Artistic G.,TCH,Women,Balance Beam,Gold
1960,Gymnastics,Artistic G.,URS,Women,Balance Beam,Silver
1960,Gymnastics,Artistic G.,ITA,Men,Floor Exercises,Bronze
1960,Gymnastics,Artistic G.,JPN,Men,Floor Exercises,Gold
1960,Gymnastics,Artistic G.,URS,Men,Floor Exercises,Silver
1960,Gymnastics,Artistic G.,URS,Women,Floor Exercises,Bronze
1960,Gymnastics,Artistic G.,URS,Women,Floor Exercises,Gold
1960,Gymnastics,Artistic G.,URS,Women,Floor Exercises,Silver
1960,Gymnastics,Artistic G.,URS,Men,Horizontal Bar,Bronze
