Year,Sport,Discipline,Country,Gender,Event,Medal
2006,Biathlon,Biathlon,NOR,Men,20KM,Silver
2006,Biathlon,Biathlon,FRA,Women,4X6KM Relay,Bronze
2006,Biathlon,Biathlon,RUS,Women,4X6KM Relay,Gold
2006,Biathlon,Biathlon,GER,Women,4X6KM Relay,Silver
2006,Biathlon,Biathlon,FRA,Men,4X7.5KM Relay,Bronze
2006,Biathlon,Biathlon,GER,Men,4X7.5KM Relay,Gold
2006,Biathlon,Biathlon,RUS,Men,4X7.5KM Relay,Silver
2006,Biathlon,Biathlon,UKR,Women,7.5KM,Bronze
2006,Biathlon,Biathlon,FRA,Women,7.5KM,Gold
2006,Biathlon,Biathlon,SWE,Women,7.5KM,Silver
2006,Bobsleigh,Bobsleigh,SUI,Men,Four-Man,Bronze
2006,Bobsleigh,Bobsleigh,GER,Men,Four-Man,Gold
2006,Bobsleigh,Bobsleigh,RUS,Men,Four-Man,Silver
2006,Bobsleigh,Bobsleigh,SUI,Men,Two-Man,Bronze
2006,Bobsleigh,Bobsleigh,GER,Men,Two-Man,Gold
2006,Bobsleigh,Bobsleigh,CAN,Men,Two-Man,Silver
2006,Bobsleigh,Bobsleigh,ITA,Women,Two-Man,Bronze
2006,Bobsleigh,Bobsleigh,GER,Women,Two-Man,Gold
2006,Bobsleigh,Bobsleigh,USA,Women,Two-Man,Silver
2006,Bobsleigh,Skeleton,SUI,Men,Individual,Bronze
2006,Bobsleigh,Skeleton,CAN,Men,Individual,Gold
2006,Bobsleigh,Skeleton,CAN,Men,Individual,Silver
2006,Bobsleigh,Skeleton,CAN,Women,Individual,Bronze
2006,Bobsleigh,Skeleton,SUI,Women,Individual,Gold
2006,Bobsleigh,Skeleton,GBR,Women,Individual,Silver
2006,Curling,Curling,USA,Men,Curling,Bronze
2006,Curling,Curling,CAN,Men,Curling,Gold
2006,Curling,Curling,FIN,Men,Curling,Silver
2006,Curling,Curling,CAN,Women,Curling,Bronze
2006,Curling,Curling,SWE,Women,Curling,Gold
2006,Curling,Curling,SUI,Women,Curling,Silver
2006,Ice Hockey,Ice Hockey,CZE,Men,Ice Hockey,Bronze
2006,Ice Hockey,Ice Hockey,SWE,Men,Ice Hockey,Gold
2006,Ice Hockey,Ice Hockey,FIN,Men,Ice Hockey,Silver
2006,Ice Hockey,Ice Hockey,USA,Women,Ice Hockey,Bronze
2006,Ice Hockey,Ice Hockey,CAN,Women,Ice Hockey,Gold
2006,Ice Hockey,Ice Hockey,SWE,Women,Ice Hockey,Silver
2006,Luge,Luge,ITA,Men,Doubles,Bronze
2006,Luge,Luge,AUT,Men,Doubles,Gold
2006,Luge,Luge,GER,Men,Doubles,Silver
2006,Luge,Luge,LAT,Men,Singles,Bronze
2006,Luge,Luge,ITA,Men,Singles,Gold
2006,Luge,Luge,RUS,Men,Singles,Silver
2006,Luge,Luge,GER,Women,Singles,Bronze
2006,Luge,Luge,GER,Women,Singles,Gold
2006,Luge,Luge,GER,Women,Singles,Silver
2006,Skating,Figure skating,UKR,Men,Ice Dancing,Bronze
2006,Skating,Figure skating,UKR,Women,Ice Dancing,Bronze
2006,Skating,Figure skating,RUS,Men,Ice Dancing,Gold
2006,Skating,Figure skating,RUS,Women,Ice Dancing,Gold
2006,Skating,Figure skating,USA,Men,Ice Dancing,Silver
2006,Skating,Figure skating,USA,Women,Ice Dancing,Silver
2006,Skating,Figure skating,CAN,Men,Individual,Bronze
2006,Skating,Figure skating,RUS,Men,Individual,Gold
2006,Skating,Figure skating,SUI,Men,Individual,Silver
2006,Skating,Figure skating,RUS,Women,Individual,Bronze
2006,Skating,Figure skating,JPN,Women,Individual,Gold
2006,Skating,Figure skating,USA,Women,Individual,Silver
2006,Skating,Figure skating,CHN,Women,Pairs,Bronze
2006,Skating,Figure skating,CHN,Men,Pairs,Bronze
2006,Skating,Figure skating,RUS,Men,Pairs,Gold
2006,Skating,Figure skating,RUS,Women,Pairs,Gold
2006,Skating,Figure skating,CHN,Women,Pairs,Silver
2006,Skating,Figure skating,CHN,Men,Pairs,Silver
2006,Skating,Short Track Speed Skating,USA,Men,1000M,Bronze
2006,Skating,Short Track Speed Skating,KOR,Men,1000M,Gold
2006,Skating,Short Track Speed Skating,KOR,Men,1000M,Silver
2006,Skating,Short Track Speed Skating,CHN,Women,1000M,Bronze
2006,Skating,Short Track Speed Skating,KOR,Women,1000M,Gold
2006,Skating,Short Track Speed Skating,CHN,Women,1000M,Silver
2006,Skating,Short Track Speed Skating,CHN,Men,1500M,Bronze
2006,Skating,Short Track Speed Skating,KOR,Men,1500M,Gold
2006,Skating,Short Track Speed Skating,KOR,Men,1500M,Silver
2006,Skating,Short Track Speed Skating,CHN,Women,1500M,Bronze
2006,Skating,Short Track Speed Skating,KOR,Women,1500M,Gold
2006,Skating,Short Track Speed Skating,KOR,Women,1500M,Silver
2006,Skating,Short Track Speed Skating,ITA,Women,3000M Relay,Bronze
2006,Skating,Short Track Speed Skating,KOR,Women,3000M Relay,Gold
2006,Skating,Short Track Speed Skating,CAN,Women,3000M Relay,Silver
2006,Skating,Short Track Speed Skating,USA,Men,5000M Relay,Bronze
2006,Skating,Short Track Speed Skating,KOR,Men,5000M Relay,Gold
2006,Skating,Short Track Speed Skating,CAN,Men,5000M Relay,Silver
2006,Skating,Short Track Speed Skating,KOR,Men,500M,Bronze
2006,Skating,Short Track Speed Skating,USA,Men,500M,Gold
2006,Skating,Short Track Speed Skating,CAN,Men,500M,Silver
2006,Skating,Short Track Speed Skating,CAN,Women,500M,Bronze
2006,Skating,Short Track Speed Skating,CHN,Women,500M,Gold
2006,Skating,Short Track Speed Skating,BUL,Women,500M,Silver
2006,Skating,Speed skating,NED,Men,10000M,Bronze
2006,Skating,Speed skating,NED,Men,10000M,Gold
2006,Skating,Speed skating,USA,Men,10000M,Silver
2006,Skating,Speed skating,NED,Men,1000M,Bronze
2006,Skating,Speed skating,USA,Men,1000M,Gold
2006,Skating,Speed skating,USA,Men,1000M,Silver
2006,Skating,Speed skating,GER,Women,1000M,Bronze
2006,Skating,Speed skating,NED,Women,1000M,Gold
2006,Skating,Speed skating,CAN,Women,1000M,Silver
2006,Skating,Speed skating,USA,Men,1500M,Bronze
2006,Skating,Speed skating,ITA,Men,1500M,Gold
2006,Skating,Speed skating,USA,Men,1500M,Silver
2006,Skating,Speed skating,NED,Women,1500M,Bronze
2006,Skating,Speed skating,CAN,Women,1500M,Gold
2006,Skating,Speed skating,CAN,Women,1500M,Silver
2006,Skating,Speed skating,CAN,Women,3000M,Bronze
2006,Skating,Speed skating,NED,Women,3000M,Gold
2006,Skating,Speed skating,NED,Women,3000M,Silver
2006,Skating,Speed skating,ITA,Men,5000M,Bronze
2006,Skating,Speed skating,USA,Men,5000M,Gold
2006,Skating,Speed skating,NED,Men,5000M,Silver
2006,Skating,Speed skating,CAN,Women,5000M,Bronze
2006,Skating,Speed skating,CAN,Women,5000M,Gold
2006,Skating,Speed skating,GER,Women,5000M,Silver
2006,Skating,Speed skating,KOR,Men,500M,Bronze
2006,Skating,Speed skating,USA,Men,500M,Gold
2006,Skating,Speed skating,RUS,Men,500M,Silver
2006,Skating,Speed skating,CHN,Women,500M,Bronze
2006,Skating,Speed skating,RUS,Women,500M,Gold
2006,Skating,Speed skating,CHN,Women,500M,Silver
2006,Skating,Speed skating,NED,Men,Team Pursuit,Bronze
2006,Skating,Speed skating,ITA,Men,Team Pursuit,Gold
2006,Skating,Speed skating,CAN,Men,Team Pursuit,Silver
2006,Skating,Speed skating,RUS,Women,Team Pursuit,Bronze
2006,Skating,Speed skating,GER,Women,Team Pursuit,Gold
2006,Skating,Speed skating,CAN,Women,Team Pursuit,Silver
2006,Skiing,Alpine Skiing,AUT,Men,Alpine Combined,Bronze
2006,Skiing,Alpine Skiing,USA,Men,Alpine Combined,Gold
2006,Skiing,Alpine Skiing,CRO,Men,Alpine Combined,Silver
2006,Skiing,Alpine Skiing,SWE,Women,Alpine Combined,Bronze
2006,Skiing,Alpine Skiing,CRO,Women,Alpine Combined,Gold
2006,Skiing,Alpine Skiing,AUT,Women,Alpine Combined,Silver
2006,Skiing,Alpine Skiing,SUI,Men,Downhill,Bronze
2006,Skiing,Alpine Skiing,FRA,Men,Downhill,Gold
2006,Skiing,Alpine Skiing,AUT,Men,Downhill,Silver
2006,Skiing,Alpine Skiing,SWE,Women,Downhill,Bronze
2006,Skiing,Alpine Skiing,AUT,Women,Downhill,Gold
2006,Skiing,Alpine Skiing,SUI,Women,Downhill,Silver
2006,Skiing,Alpine Skiing,AUT,Men,Giant Slalom,Bronze
2006,Skiing,Alpine Skiing,AUT,Men,Giant Slalom,Gold
2006,Skiing,Alpine Skiing,FRA,Men,Giant Slalom,Silver
2006,Skiing,Alpine Skiing,SWE,Women,Giant Slalom,Bronze
2006,Skiing,Alpine Skiing,USA,Women,Giant Slalom,Gold
2006,Skiing,Alpine Skiing,FIN,Women,Giant Slalom,Silver
2006,Skiing,Alpine Skiing,AUT,Men,Slalom,Bronze
2006,Skiing,Alpine Skiing,AUT,Men,Slalom,Gold
2006,Skiing,Alpine Skiing,AUT,Men,Slalom,Silver
2006,Skiing,Alpine Skiing,AUT,Women,Slalom,Bronze
2006,Skiing,Alpine Skiing,SWE,Women,Slalom,Gold
2006,Skiing,Alpine Skiing,AUT,Women,Slalom,Silver
2006,Skiing,Alpine Skiing,SUI,Men,Super-G,Bronze
2006,Skiing,Alpine Skiing,NOR,Men,Super-G,Gold
2006,Skiing,Alpine Skiing,AUT,Men,Super-G,Silver
2006,Skiing,Alpine Skiing,AUT,Women,Super-G,Bronze
2006,Skiing,Alpine Skiing,AUT,Women,Super-G,Gold
2006,Skiing,Alpine Skiing,CRO,Women,Super-G,Silver
2006,Skiing,Cross Country Skiing,NOR,Women,10KM,Bronze
2006,Skiing,Cross Country Skiing,EST,Women,10KM,Gold
2006,Skiing,Cross Country Skiing,NOR,Women,10KM,Silver
2006,Skiing,Cross Country Skiing,GER,Men,15KM,Bronze
2006,Skiing,Cross Country Skiing,EST,Men,15KM,Gold
2006,Skiing,Cross Country Skiing,CZE,Men,15KM,Silver
2006,Skiing,Cross Country Skiing,POL,Women,30KM,Bronze
2006,Skiing,Cross Country Skiing,CZE,Women,30KM,Gold
2006,Skiing,Cross Country Skiing,RUS,Women,30KM,Silver
2006,Skiing,Cross Country Skiing,SWE,Men,4X10KM Relay,Bronze
2006,Skiing,Cross Country Skiing,ITA,Men,4X10KM Relay,Gold
2006,Skiing,Cross Country Skiing,GER,Men,4X10KM Relay,Silver
2006,Skiing,Cross Country Skiing,ITA,Women,4X5KM Relay,Bronze
2006,Skiing,Cross Country Skiing,RUS,Women,4X5KM Relay,Gold
2006,Skiing,Cross Country Skiing,GER,Women,4X5KM Relay,Silver
2006,Skiing,Cross Country Skiing,AUT,Men,50KM,Bronze
2006,Skiing,Cross Country Skiing,ITA,Men,50KM,Gold
2006,Skiing,Cross Country Skiing,RUS,Men,50KM,Silver
2006,Skiing,Cross Country Skiing,ITA,Men,Combined 15 + 15KM Mass Start,Bronze
2006,Skiing,Cross Country Skiing,RUS,Men,Combined 15 + 15KM Mass Start,Gold
2006,Skiing,Cross Country Skiing,NOR,Men,Combined 15 + 15KM Mass Start,Silver
2006,Skiing,Cross Country Skiing,RUS,Women,Combined 7.5 + 7.5Km Mass Start,Bronze
2006,Skiing,Cross Country Skiing,EST,Women,Combined 7.5 + 7.5Km Mass Start,Gold
2006,Skiing,Cross Country Skiing,CZE,Women,Combined 7.5 + 7.5Km Mass Start,Silver
2006,Skiing,Cross Country Skiing,SWE,Men,Sprint 1.5KM,Bronze
2006,Skiing,Cross Country Skiing,SWE,Men,Sprint 1.5KM,Gold
2006,Skiing,Cross Country Skiing,FRA,Men,Sprint 1.5KM,Silver
2006,Skiing,Cross Country Skiing,RUS,Women,Sprint 1.5KM,Bronze
2006,Skiing,Cross Country Skiing,CAN,Women,Sprint 1.5KM,Gold
2006,Skiing,Cross Country Skiing,GER,Women,Sprint 1.5KM,Silver
2006,Skiing,Cross Country Skiing,RUS,Men,Team Sprint,Bronze
2006,Skiing,Cross Country Skiing,SWE,Men,Team Sprint,Gold
2006,Skiing,Cross Country Skiing,NOR,Men,Team Sprint,Silver
2006,Skiing,Cross Country Skiing,FIN,Women,Team Sprint,Bronze
2006,Skiing,Cross Country Skiing,SWE,Women,Team Sprint,Gold
2006,Skiing,Cross Country Skiing,CAN,Women,Team Sprint,Silver
2006,Skiing,Freestyle Skiing,RUS,Men,Aerials,Bronze
2006,Skiing,Freestyle Skiing,CHN,Men,Aerials,Gold
2006,Skiing,Freestyle Skiing,BLR,Men,Aerials,Silver
2006,Skiing,Freestyle Skiing,AUS,Women,Aerials,Bronze
2006,Skiing,Freestyle Skiing,SUI,Women,Aerials,Gold
2006,Skiing,Freestyle Skiing,CHN,Women,Aerials,Silver
2006,Skiing,Freestyle Skiing,USA,Men,Moguls,Bronze
2006,Skiing,Freestyle Skiing,AUS,Men,Moguls,Gold
2006,Skiing,Freestyle Skiing,FIN,Men,Moguls,Silver
2006,Skiing,Freestyle Skiing,FRA,Women,Moguls,Bronze
2006,Skiing,Freestyle Skiing,CAN,Women,Moguls,Gold
2006,Skiing,Freestyle Skiing,NOR,Women,Moguls,Silver
2006,Skiing,Nordic Combined,NOR,Men,Individual,Bronze
2006,Skiing,Nordic Combined,GER,Men,Individual,Gold
2006,Skiing,Nordic Combined,AUT,Men,Individual,Silver
2006,Skiing,Nordic Combined,GER,Men,Individual Sprint,Bronze
2006,Skiing,Nordic Combined,AUT,Men,Individual Sprint,Gold
2006,Skiing,Nordic Combined,NOR,Men,Individual Sprint,Silver
2006,Skiing,Nordic Combined,FIN,Men,Team,Bronze
2006,Skiing,Nordic Combined,AUT,Men,Team,Gold
2006,Skiing,Nordic Combined,GER,Men,Team,Silver
2006,Skiing,Ski Jumping,NOR,Men,K120 Individual (90M),Bronze
2006,Skiing,Ski Jumping,AUT,Men,K120 Individual (90M),Gold
2006,Skiing,Ski Jumping,AUT,Men,K120 Individual (90M),Silver
2006,Skiing,Ski Jumping,NOR,Men,K120 Team (90M),Bronze
2006,Skiing,Ski Jumping,AUT,Men,K120 Team (90M),Gold
2006,Skiing,Ski Jumping,FIN,Men,K120 Team (90M),Silver
2006,Skiing,Ski Jumping,NOR,Men,K90 Individual (70M),Bronze
2006,Skiing,Ski Jumping,NOR,Men,K90 Individual (70M),Gold
2006,Skiing,Ski Jumping,FIN,Men,K90 Individual (70M),Silver
2006,Skiing,Snowboard,AUT,Men,Giant Parallel Slalom,Bronze
2006,Skiing,Snowboard,SUI,Men,Giant Parallel Slalom,Gold
2006,Skiing,Snowboard,SUI,Men,Giant Parallel Slalom,Silver
2006,Skiing,Snowboard,USA,Women,Giant Parallel Slalom,Bronze
2006,Skiing,Snowboard,SUI,Women,Giant Parallel Slalom,Gold
2006,Skiing,Snowboard,GER,Women,Giant Parallel Slalom,Silver
2006,Skiing,Snowboard,FIN,Men,Half-Pipe,Bronze
2006,Skiing,Snowboard,USA,Men,Half-Pipe,Gold
2006,Skiing,Snowboard,USA,Men,Half-Pipe,Silver
2006,Skiing,Snowboard,NOR,Women,Half-Pipe,Bronze
2006,Skiing,Snowboard,USA,Women,Half-Pipe,Gold
2006,Skiing,Snowboard,USA,Women,Half-Pipe,Silver
2006,Skiing,Snowboard,FRA,Men,Snowboard Cross,Bronze
2006,Skiing,Snowboard,USA,Men,Snowboard Cross,Gold
2006,Skiing,Snowboard,SVK,Men,Snowboard Cross,Silver
2006,Skiing,Snowboard,CAN,Women,Snowboard Cross,Bronze
2006,Skiing,Snowboard,SUI,Women,Snowboard Cross,Gold
2006,Skiing,Snowboard,USA,Women,Snowboard Cross,Silver
2010,Biathlon,Biathlon,CRO,Men,10KM,Bronze
2010,Biathlon,Biathlon,FRA,Men,10KM,Gold
2010,Biathlon,Biathlon,NOR,Men,10KM,Silver
2010,Biathlon,Biathlon,FRA,Women,10KM Pursuit,Bronze
2010,Biathlon,Biathlon,GER,Women,10KM Pursuit,Gold
2010,Biathlon,Biathlon,SVK,Women,10KM Pursuit,Silver
2010,Biathlon,Biathlon,GER,Women,12.5KM Mass Start,Bronze
2010,Biathlon,Biathlon,GER,Women,12.5KM Mass Start,Gold
2010,Biathlon,Biathlon,RUS,Women,12.5KM Mass Start,Silver
2010,Biathlon,Biathlon,FRA,Men,12.5Km Pursuit,Bronze
2010,Biathlon,Biathlon,SWE,Men,12.5Km Pursuit,Gold
2010,Biathlon,Biathlon,AUT,Men,12.5Km Pursuit,Silver
2010,Biathlon,Biathlon,BLR,Women,15KM,Bronze
2010,Biathlon,Biathlon,NOR,Women,15KM,Gold
2010,Biathlon,Biathlon,KAZ,Women,15KM,Silver
2010,Biathlon,Biathlon,SVK,Men,15KM Mass Start,Bronze
2010,Biathlon,Biathlon,RUS,Men,15KM Mass Start,Gold
2010,Biathlon,Biathlon,FRA,Men,15KM Mass Start,Silver
2010,Biathlon,Biathlon,NOR,Men,20KM,Gold
2010,Biathlon,Biathlon,BLR,Men,20KM,Silver
2010,Biathlon,Biathlon,NOR,Men,20KM,Silver
2010,Biathlon,Biathlon,GER,Women,4X6KM Relay,Bronze
2010,Biathlon,Biathlon,RUS,Women,4X6KM Relay,Gold
2010,Biathlon,Biathlon,FRA,Women,4X6KM Relay,Silver
2010,Biathlon,Biathlon,RUS,Men,4X7.5KM Relay,Bronze
2010,Biathlon,Biathlon,NOR,Men,4X7.5KM Relay,Gold
2010,Biathlon,Biathlon,AUT,Men,4X7.5KM Relay,Silver
2010,Biathlon,Biathlon,FRA,Women,7.5KM,Bronze
2010,Biathlon,Biathlon,SVK,Women,7.5KM,Gold
2010,Biathlon,Biathlon,GER,Women,7.5KM,Silver
2010,Bobsleigh,Bobsleigh,CAN,Men,Four-Man,Bronze
2010,Bobsleigh,Bobsleigh,USA,Men,Four-Man,Gold
2010,Bobsleigh,Bobsleigh,GER,Men,Four-Man,Silver
2010,Bobsleigh,Bobsleigh,RUS,Men,Two-Man,Bronze
2010,Bobsleigh,Bobsleigh,GER,Men,Two-Man,Gold
2010,Bobsleigh,Bobsleigh,GER,Men,Two-Man,Silver
2010,Bobsleigh,Bobsleigh,USA,Women,Two-Man,Bronze
2010,Bobsleigh,Bobsleigh,CAN,Women,Two-Man,Gold
2010,Bobsleigh,Bobsleigh,CAN,Women,Two-Man,Silver
2010,Bobsleigh,Skeleton,RUS,Men,Individual,Bronze
2010,Bobsleigh,Skeleton,CAN,Men,Individual,Gold
2010,Bobsleigh,Skeleton,LAT,Men,Individual,Silver
2010,Bobsleigh,Skeleton,GER,Women,Individual,Bronze
2010,Bobsleigh,Skeleton,GBR,Women,Individual,Gold
2010,Bobsleigh,Skeleton,GER,Women,Individual,Silver
2010,Curling,Curling,SUI,Men,Curling,Bronze
2010,Curling,Curling,CAN,Men,Curling,Gold
2010,Curling,Curling,NOR,Men,Curling,Silver
2010,Curling,Curling,CHN,Women,Curling,Bronze
2010,Curling,Curling,SWE,Women,Curling,Gold
2010,Curling,Curling,CAN,Women,Curling,Silver
2010,Ice Hockey,Ice Hockey,FIN,Men,Ice Hockey,Bronze
2010,Ice Hockey,Ice Hockey,CAN,Men,Ice Hockey,Gold
2010,Ice Hockey,Ice Hockey,USA,Men,Ice Hockey,Silver
2010,Ice Hockey,Ice Hockey,FIN,Women,Ice Hockey,Bronze
2010,Ice Hockey,Ice Hockey,CAN,Women,Ice Hockey,Gold
2010,Ice Hockey,Ice Hockey,USA,Women,Ice Hockey,Silver
2010,Luge,Luge,GER,Men,Doubles,Bronze
2010,Luge,Luge,AUT,Men,Doubles,Gold
2010,Luge,Luge,LAT,Men,Doubles,Silver
2010,Luge,Luge,ITA,Men,Singles,Bronze
2010,Luge,Luge,GER,Men,Singles,Gold
2010,Luge,Luge,GER,Men,Singles,Silver
2010,Luge,Luge,GER,Women,Singles,Bronze
2010,Luge,Luge,GER,Women,Singles,Gold
2010,Luge,Luge,AUT,Women,Singles,Silver
2010,Skating,Figure skating,RUS,Women,Ice Dancing,Bronze
2010,Skating,Figure skating,RUS,Men,Ice Dancing,Bronze
2010,Skating,Figure skating,CAN,Men,Ice Dancing,Gold
2010,Skating,Figure skating,CAN,Women,Ice Dancing,Gold
2010,Skating,Figure skating,USA,Women,Ice Dancing,Silver
2010,Skating,Figure skating,USA,Men,Ice Dancing,Silver
2010,Skating,Figure skating,JPN,Men,Individual,Bronze
2010,Skating,Figure skating,USA,Men,Individual,Gold
2010,Skating,Figure skating,RUS,Men,Individual,Silver
2010,Skating,Figure skating,CAN,Women,Individual,Bronze
2010,Skating,Figure skating,KOR,Women,Individual,Gold
2010,Skating,Figure skating,JPN,Women,Individual,Silver
2010,Skating,Figure skating,GER,Women,Pairs,Bronze
2010,Skating,Figure skating,GER,Men,Pairs,Bronze
2010,Skating,Figure skating,CHN,Women,Pairs,Gold
2010,Skating,Figure skating,CHN,Men,Pairs,Gold
2010,Skating,Figure skating,CHN,Women,Pairs,Silver
2010,Skating,Figure skating,CHN,Men,Pairs,Silver
2010,Skating,Short Track Speed Skating,USA,Men,1000M,Bronze
2010,Skating,Short Track Speed Skating,KOR,Men,1000M,Gold
2010,Skating,Short Track Speed Skating,KOR,Men,1000M,Silver
2010,Skating,Short Track Speed Skating,KOR,Women,1000M,Bronze
2010,Skating,Short Track Speed Skating,CHN,Women,1000M,Gold
2010,Skating,Short Track Speed Skating,USA,Women,1000M,Silver
2010,Skating,Short Track Speed Skating,USA,Men,1500M,Bronze
2010,Skating,Short Track Speed Skating,KOR,Men,1500M,Gold
2010,Skating,Short Track Speed Skating,USA,Men,1500M,Silver
2010,Skating,Short Track Speed Skating,KOR,Women,1500M,Bronze
2010,Skating,Short Track Speed Skating,CHN,Women,1500M,Gold
2010,Skating,Short Track Speed Skating,KOR,Women,1500M,Silver
2010,Skating,Short Track Speed Skating,USA,Women,3000M Relay,Bronze
2010,Skating,Short Track Speed Skating,CHN,Women,3000M Relay,Gold
2010,Skating,Short Track Speed Skating,CAN,Women,3000M Relay,Silver
2010,Skating,Short Track Speed Skating,USA,Men,5000M Relay,Bronze
2010,Skating,Short Track Speed Skating,CAN,Men,5000M Relay,Gold
2010,Skating,Short Track Speed Skating,KOR,Men,5000M Relay,Silver
2010,Skating,Short Track Speed Skating,CAN,Men,500M,Bronze
2010,Skating,Short Track Speed Skating,CAN,Men,500M,Gold
2010,Skating,Short Track Speed Skating,KOR,Men,500M,Silver
2010,Skating,Short Track Speed Skating,ITA,Women,500M,Bronze
2010,Skating,Short Track Speed Skating,CHN,Women,500M,Gold
2010,Skating,Short Track Speed Skating,CAN,Women,500M,Silver
2010,Skating,Speed skating,NED,Men,10000M,Bronze
2010,Skating,Speed skating,KOR,Men,10000M,Gold
2010,Skating,Speed skating,RUS,Men,10000M,Silver
2010,Skating,Speed skating,USA,Men,1000M,Bronze
2010,Skating,Speed skating,USA,Men,1000M,Gold
2010,Skating,Speed skating,KOR,Men,1000M,Silver
2010,Skating,Speed skating,NED,Women,1000M,Bronze
2010,Skating,Speed skating,CAN,Women,1000M,Gold
2010,Skating,Speed skating,NED,Women,1000M,Silver
2010,Skating,Speed skating,NOR,Men,1500M,Bronze
2010,Skating,Speed skating,NED,Men,1500M,Gold
2010,Skating,Speed skating,USA,Men,1500M,Silver
2010,Skating,Speed skating,CZE,Women,1500M,Bronze
2010,Skating,Speed skating,NED,Women,1500M,Gold
2010,Skating,Speed skating,CAN,Women,1500M,Silver
2010,Skating,Speed skating,CAN,Women,3000M,Bronze
2010,Skating,Speed skating,CZE,Women,3000M,Gold
2010,Skating,Speed skating,GER,Women,3000M,Silver
2010,Skating,Speed skating,RUS,Men,5000M,Bronze
2010,Skating,Speed skating,NED,Men,5000M,Gold
2010,Skating,Speed skating,KOR,Men,5000M,Silver
2010,Skating,Speed skating,CAN,Women,5000M,Bronze
2010,Skating,Speed skating,CZE,Women,5000M,Gold
2010,Skating,Speed skating,GER,Women,5000M,Silver
2010,Skating,Speed skating,JPN,Men,500M,Bronze
2010,Skating,Speed skating,KOR,Men,500M,Gold
2010,Skating,Speed skating,JPN,Men,500M,Silver
2010,Skating,Speed skating,CHN,Women,500M,Bronze
2010,Skating,Speed skating,KOR,Women,500M,Gold
2010,Skating,Speed skating,GER,Women,500M,Silver
2010,Skating,Speed skating,NED,Men,Team Pursuit,Bronze
2010,Skating,Speed skating,CAN,Men,Team Pursuit,Gold
2010,Skating,Speed skating,USA,Men,Team Pursuit,Silver
2010,Skating,Speed skating,POL,Women,Team Pursuit,Bronze
2010,Skating,Speed skating,GER,Women,Team Pursuit,Gold
2010,Skating,Speed skating,JPN,Women,Team Pursuit,Silver
2010,Skiing,Alpine Skiing,USA,Men,Downhill,Bronze
2010,Skiing,Alpine Skiing,SUI,Men,Downhill,Gold
2010,Skiing,Alpine Skiing,NOR,Men,Downhill,Silver
2010,Skiing,Alpine Skiing,AUT,Women,Downhill,Bronze
2010,Skiing,Alpine Skiing,USA,Women,Downhill,Gold
2010,Skiing,Alpine Skiing,USA,Women,Downhill,Silver
2010,Skiing,Alpine Skiing,NOR,Men,Giant Slalom,Bronze
2010,Skiing,Alpine Skiing,SUI,Men,Giant Slalom,Gold
2010,Skiing,Alpine Skiing,NOR,Men,Giant Slalom,Silver
2010,Skiing,Alpine Skiing,AUT,Women,Giant Slalom,Bronze
2010,Skiing,Alpine Skiing,GER,Women,Giant Slalom,Gold
2010,Skiing,Alpine Skiing,SLO,Women,Giant Slalom,Silver
2010,Skiing,Alpine Skiing,SWE,Men,Slalom,Bronze
2010,Skiing,Alpine Skiing,ITA,Men,Slalom,Gold
2010,Skiing,Alpine Skiing,CRO,Men,Slalom,Silver
2010,Skiing,Alpine Skiing,CZE,Women,Slalom,Bronze
2010,Skiing,Alpine Skiing,GER,Women,Slalom,Gold
2010,Skiing,Alpine Skiing,AUT,Women,Slalom,Silver
2010,Skiing,Alpine Skiing,SUI,Men,Super Combined,Bronze
2010,Skiing,Alpine Skiing,USA,Men,Super Combined,Gold
2010,Skiing,Alpine Skiing,CRO,Men,Super Combined,Silver
2010,Skiing,Alpine Skiing,SWE,Women,Super Combined,Bronze
2010,Skiing,Alpine Skiing,GER,Women,Super Combined,Gold
2010,Skiing,Alpine Skiing,USA,Women,Super Combined,Silver
2010,Skiing,Alpine Skiing,USA,Men,Super-G,Bronze
2010,Skiing,Alpine Skiing,NOR,Men,Super-G,Gold
2010,Skiing,Alpine Skiing,USA,Men,Super-G,Silver
2010,Skiing,Alpine Skiing,USA,Women,Super-G,Bronze
2010,Skiing,Alpine Skiing,AUT,Women,Super-G,Gold
2010,Skiing,Alpine Skiing,SLO,Women,Super-G,Silver
2010,Skiing,Cross Country Skiing,NOR,Women,10KM,Bronze
2010,Skiing,Cross Country Skiing,SWE,Women,10KM,Gold
2010,Skiing,Cross Country Skiing,EST,Women,10KM,Silver
2010,Skiing,Cross Country Skiing,CZE,Men,15KM,Bronze
2010,Skiing,Cross Country Skiing,SUI,Men,15KM,Gold
2010,Skiing,Cross Country Skiing,ITA,Men,15KM,Silver
2010,Skiing,Cross Country Skiing,FIN,Women,30KM,Bronze
2010,Skiing,Cross Country Skiing,POL,Women,30KM,Gold
2010,Skiing,Cross Country Skiing,NOR,Women,30KM,Silver
2010,Skiing,Cross Country Skiing,CZE,Men,4X10KM Relay,Bronze
2010,Skiing,Cross Country Skiing,SWE,Men,4X10KM Relay,Gold
2010,Skiing,Cross Country Skiing,NOR,Men,4X10KM Relay,Silver
2010,Skiing,Cross Country Skiing,FIN,Women,4X5KM Relay,Bronze
2010,Skiing,Cross Country Skiing,NOR,Women,4X5KM Relay,Gold
2010,Skiing,Cross Country Skiing,GER,Women,4X5KM Relay,Silver
